0.386	1.68813200004795	0.7567457889030652	0.3200345844959881	0.13124360878042332	0.05337053921724714	0.02204629220766371	0.009593308440383396	0.004665473819676013	0.0027341361060658886	0.002028955133544226	0.001889931877662304	0.002128469909836971	0.0028060825514833188	0.00416055251358383	0.006410132205468601	0.00911623622845013	0.010725592366640144	0.009951083462035208	0.00745858290393712	0.004864437224505949	0.0030479467286189093	0.00202307156495231	0.001510703263314542	0.0012708984703892479	0.0011638613505006471	0.0011210628709263989	0.0011130830392655634	0.0011312202241789294	0.0011803574450661512	0.0012797399267002903	0.0014715750483603783	0.0018417415888463678	0.0025590555024138074	0.0039121421482859456	0.006181168424999539	0.009019717913674414	0.010859270739102245	0.010216527595565537	0.007678255182271863	0.004980744640783491	0.0030940274398873644	0.0020375821624760053	0.0015139659081243042	0.0012708465798912827	0.0011631065180237603	0.0011203308697462732	0.0011125107933137918	0.0011307852282387357	0.0011799994203785032	0.0012793792205686833	0.001471109072605356	0.0018411472654198007	0.002559214901259705	0.003918968461593124	0.006218195777364782	0.00913750947559264	0.01108430037082319	0.010476040637776898	0.007872032693819404	0.005085626972104093	0.003140067236531429	0.002055349280039353	0.0015202278837477042	0.001272851352465596	0.0011636500404086294	0.0011204213318180595	0.0011124900225035345	0.0011307553398741674	0.0011799686255298818	0.0012792898982014534	0.0014707968377527547	0.0018402369332970526	0.002557057455362373	0.00391548771746747	0.006218512479826209	0.00915914558612116	0.011143262640212996	0.010552973621831245	0.00793115029815393	0.00511684788485626	0.0031530125948966005	0.002059962207358531	0.0015216938415990352	0.0012732630374535062	0.0011637534951961827	0.00112046135831823	0.001112539032339885	0.0011308266104289731	0.0011800437576076244	0.0012793002258441276	0.0014705489536906704	0.0018392205949965192	0.0025540189445348045	0.003907883542011493	0.006203511362688611	0.009139041869297412	0.011127632504344965	0.010546025752277694	0.007927875097622689	0.005113988194345457	0.003150719620346891	0.002058541472619969	0.0015209624353036116	0.0012729422578353618	0.0011636508871741866	0.0011204730045417243	0.001112614315625505	0.0011309382881369058	0.0011801618188208237	0.0012793532072864545	0.0014703376546331079	0.0018381963050169913	0.0025507216802521117	0.0038988333917758127	0.00618262481376045	0.009101952465487036	0.011080517126623883	0.010502971953651824	0.007897601007821966	0.005096444577484378	0.0031419181752289395	0.0020545692490234932	0.0015193114064821925	0.001272318224034036	0.0011634636347309852	0.0011204722819042993	0.001112698468556366	0.001131063667504541	0.0011802944855823815	0.001279423021320481	0.0014701503122275688	0.0018372082344162565	0.0025474460689189683	0.0038895472770247566	0.006160154123364206	0.00905933512991878	0.011022204395958602	0.010446572019470171	0.007857264757668616	0.005073488221740919	0.00313077020127333	0.002049703213311542	0.0015173492817997535	0.0012715959728926355	0.0011632502921496098	0.001120467441883883	0.0011127836985632882	0.001131190423891144	0.001180428589500177	0.0012794975992575426	0.0014699808071603573	0.001836275781558875	0.002544317444397117	0.00388056845694193	0.006138041963684396	0.009016407931474924	0.010962013634070953	0.010387341989249227	0.007814703985248958	0.005049402305737946	0.003119193040493859	0.0020447049052287015	0.0015153548728649169	0.0012708691450292328	0.0011630374427452734	0.0011204621089414926	0.001112866339490517	0.0011313128460753584	0.0011805580386307717	0.001279571308795897	0.00146982599943653	0.0018354065116907774	0.002541388141691519	0.0038721279602666617	0.0061171258560867876	0.00897544742564635	0.010904047870969507	0.01032993495445709	0.007773388672412741	0.005026077894487381	0.0031080293601127157	0.002039907185670383	0.0015134492333913558	0.0012701780077999311	0.0011628363000712272	0.001120457648038317	0.00111294468187548	0.0011314283905281318	0.0011806801397661094	0.0012796415983178063	0.0014696841266771048	0.0018346022059141066	0.0025386756064818303	0.0038643093212790726	0.0060977246159566074	0.008937351961894668	0.010849963142618164	0.010276249339019024	0.007734736156017005	0.005004282890825539	0.0030976178658595446	0.002035442113097053	0.0015116796061511036	0.0012695379078922705	0.0011626509460469648	0.0011204544269957436	0.0011130179930740054	0.0011315360594774384	0.001180793852060308	0.00127970740159386	0.0014695540530493011	0.0018338617693592974	0.0025361805266575776	0.003857126552655529	0.006079915469050558	0.008902382005112399	0.010800285759386024	0.010226912956144885	0.007699217742340655	0.00498426812953565	0.0030880655599387435	0.0020313495653384605	0.001510059425251735	0.0012689528274629001	0.0011624822526743195	0.001120452411364904	0.001113086041040409	0.0011316356167675344	0.0011808989432084745	0.0012797683699343036	0.001469434918784217	0.0018331826620157678	0.002533895572982821	0.0038505613131209204	0.006063665144275184	0.008870508953904488	0.01075503220546295	0.010181981310778606	0.0076668792476509845	0.004966052280701806	0.003079375622969396	0.0020276282230939973	0.0015085870732874913	0.001268421727048973	0.001162329704551684	0.0011204514268451588	0.0011131488546000962	0.001131727203682342	0.0011809955780413743	0.0012798245011703597	0.0014693259818381792	0.0018325616241288126	0.0025318096690889625	0.0038445807160224317	0.006048891837295208	0.00884157859413449	0.010713998251835473	0.010141262540675494	0.007637582952159875	0.004949554192152243	0.003071506789521903	0.0020242592276683985	0.0015072545747599657	0.0012679414762528849	0.0011621922321297157	0.0011204512689880293	0.0011132066001276768	0.0011318111483413365	0.001181084115785527	0.001279875959655249	0.0014692265509439095	0.0018319950600830012	0.002529910119793829	0.0038391459346435834	0.006035494515312354	0.008815387342020222	0.01067689276170929	0.010104467214995558	0.007611118947833282	0.004934653752970897	0.0030644006465639145	0.0020212170530042373	0.0015060515861313808	0.0012675081936835092	0.001162068587186341	0.0011204517457951842	0.0011132595165417548	0.0011318878692291316	0.001181165008230975	0.0012799229880718934	0.001469135960928788	0.0018314792530216136	0.002528183703976614	0.0038342164192702506	0.006023366816036242	0.00879171766021161	0.01064339912466085	0.010071276715209803	0.007587255840007062	0.0049212195826606004	0.0030579940488262482	0.0020184744480770595	0.0015049672069152534	0.0012671178520112264	0.0011619575087696043	0.001120452691781161	0.0011133078798103587	0.001131957824789058	0.001181238746955112	0.001279965863358534	0.001469053566584926	0.0018310104920414188	0.002526617257230781	0.003829752002567983	0.006012403660151128	0.008770354392633541	0.010613203111252016	0.010041373981498968	0.007565763459819711	0.004909121415481068	0.0030522246674218314	0.002016004643554807	0.001503990786193231	0.0012667665451505698	0.0011618577938490601	0.0011204539703492042	0.0011133519826352803	0.0011320214859056675	0.001181305834754903	0.001280004873973735	0.0014689787438878026	0.0018305851513094264	0.002525197994303692	0.0038257139683436207	0.006002504383304978	0.008751092151384726	0.010586005152688269	0.01001445690079945	0.00754642269504176	0.0048982354428732805	0.0030470333772914865	0.0020137822983296427	0.0015031122664728451	0.0012664506002446404	0.001161768324785378	0.0011204554716924891	0.0011133921221943236	0.0011320793201159982	0.0011813667693970366	0.001280040307673024	0.0014689108934550135	0.0018301997405845267	0.002523913691735729	0.0038220655940022826	0.005993574172819237	0.008733738466091084	0.010561525366411643	0.009990243677555022	0.007529029390001116	0.0048884464143686005	0.003042365187879633	0.0020117838645574045	0.001502322313937969	0.0012661666181965356	0.00116168807729597	0.0011204571092512463	0.0011134285923860127	0.001132131782141159	0.0011814220339600293	0.0012800724446471949	0.001468849444061194	0.0018298509373316657	0.0025227527903026264	0.003818772412661161	0.005985524653003262	0.008718114892090076	0.010539505173970181	0.009968474485571928	0.00751339550753056	0.0048796482425737635	0.0030381695003553386	0.0020099876832902625	0.0015016123496222533	0.001265911481184454	0.0011616161196802003	0.001120458815965658	0.0011134616787674217	0.001132179308063282	0.001181472090953113	0.0012801015535489784	0.0014687938553834847	0.0018295356061671815	0.002521704448139748	0.0038158023171317255	0.005978274025741536	0.008704057113027542	0.010519707300917005	0.009948911387517627	0.007499349024980472	0.004871743917115645	0.003034400053043933	0.0020083739550052883	0.0015009745345171356	0.0012656823449401786	0.0011615516082281207	0.0011204605408034968	0.0011134916552259985	0.001132222311769849	0.00118151737877223	0.001280127889188928	0.0014687436197720943	0.001829250809225883	0.002520758561745279	0.0038131255697225587	0.005971746969048302	0.008691414537182982	0.010501915004200769	0.009931337450778852	0.0074867332499816315	0.00486464510261903	0.003031014723992024	0.002006924652626006	0.0015004017335005992	0.0012654766241222742	0.0011614937810838764	0.0011204622457188355	0.0011135187818419523	0.0011322611829073027	0.0011815583097027327	0.0012801516912687107	0.001468698263093941	0.0018289938098733853	0.002519905765223035	0.003810714753482891	0.0059658743998162525	0.008680049637003783	0.010485930936774286	0.009915555502736258	0.007475405881343673	0.004858271598869103	0.003027975271216849	0.0020056234094605425	0.0014998874700916877	0.001265291974818335	0.0011614419516409224	0.0011204639030690316	0.0011135433036080478	0.0011322962858909306	0.0011815952690027922	0.0012801731838030129	0.0014686573447918643	0.0018287620715312903	0.0025191374145447465	0.003808544686409449	0.00596059316000706	0.008669837162459233	0.010471575855212852	0.009901386743005043	0.007465237973413445	0.004852550749780881	0.0030252470499910703	0.002004455397932739	0.001499425877917507	0.001265126276137524	0.0011613955019659993	0.0011204654934567353	0.001113565449780816	0.001132327959673247	0.0011816286147584688	0.001280192575016906	0.001468620457324233	0.0018285532529560026	0.002518445561559169	0.003806592312481634	0.005955845661639271	0.008660663300730273	0.010458687278391254	0.009888669323423294	0.007456112883764321	0.004847416845067347	0.0030227987272838253	0.0020034072073707326	0.0014990116520031793	0.001264977611939769	0.001161353876506639	0.0011204670039528337	0.0011135854337031355	0.0011323565180631542	0.001181658678298453	0.0012802100575792202	0.0014685872251427488	0.0018283652010084033	0.0025178229212025473	0.003804836579029473	0.005951579512902636	0.008652424824521708	0.010447118156527465	0.009877256954199252	0.007447925245479671	0.004842810537093903	0.003020602003640521	0.002002466725054999	0.0014986400014578218	0.0012648442532148469	0.0011613165761854977	0.0011204684266447494	0.0011136034529747316	0.0011323822504392808	0.0011816857650070844	0.0012802258090733921	0.001468557303333302	0.0018281959417152994	0.0025172628344444113	0.0038032583070457754	0.005947747140039382	0.008645028254632509	0.010436735583846267	0.009867017567449688	0.007440579985672799	0.004838678284783908	0.003018631348086402	0.0020016230228588447	0.0014983066044376454	0.0012647246413997242	0.0011612831529316558	0.0011204697574612355	0.0011136196898761832	0.0011324054227397431	0.0011817101554156225	0.001280239992630247	0.0014685303760366146	0.001828043670256241	0.002516759228914497	0.0038018400592774023	0.0059443054149392015	0.008638389052885347	0.010427419574197091	0.009857832055096116	0.007433991401613852	0.004834971830741697	0.0030168637488652704	0.002000866250663936	0.0014980075658412746	0.001264617372773232	0.0011612532046585888	0.0011204709952286425	0.0011136343119722506	0.0011324262786361543	0.0011817321064768731	0.001280252757669547	0.0014685061547313957	0.0018279067403517096	0.0025163065786131668	0.0038005660094451443	0.005941215294849831	0.00863243085466397	0.010419061909424364	0.009849593088865629	0.007428082299328267	0.004831647714114677	0.0030152784812295173	0.002000187537047162	0.0014977393779133565	0.0012645211839747731	0.0011612263706781794	0.0011204721409180227	0.0011136474728358227	0.0011324450408214666	0.0011817518529514666	0.0012802642407065358	0.0014684843764522213	0.0018277836534276212	0.002515899863797288	0.003799421815045547	0.005938441478700408	0.008627084747133064	0.010411565065955716	0.00984220402588243	0.007422783196416288	0.00482866682011322	0.0030138568926824636	0.0019995788974382788	0.0014974988838272283	0.0012644349386580513	0.0011612023275327551	0.0011204731970492331	0.0011136593128471231	0.0011324619123562207	0.0011817696088487067	0.0012802745661891638	0.0014684648019885388	0.0018276730478110883	0.002515534531748568	0.003798394495288118	0.005935952082480202	0.008622288595339068	0.010404841220299166	0.009835577899120795	0.007418031588204316	0.004825993965534802	0.0030125822054302407	0.001999033149602911	0.0014972832441926011	0.0012643576152450839	0.0011611807852177328	0.0011204741672238344	0.0011136699600332622	0.0011324770780330082	0.001181785568883101	0.0012802838473451224	0.0014684472141112048	0.001827573688186727	0.0025152064590277874	0.0037974723153616917	0.00593371833527275	0.008617986417414724	0.01039881133292629	0.009829636490789844	0.007413771275249273	0.0048235975191483205	0.0030114393353403964	0.0019985438361991344	0.0014970899063706127	0.001264288295735445	0.0011611614837668237	0.0011204750557604133	0.0011136795309207347	0.0011324907057268599	0.0011817999099092218	0.001280292187017337	0.0014684314158460439	0.00182748445542377	0.00251491191550801	0.003796644677500864	0.0059317142963647975	0.008614127807864884	0.010393404307472891	0.00982430948464313	0.007409951749033473	0.004821449055069158	0.0030104147267444267	0.0019981051541067252	0.0014969165764842972	0.0012642261555157943	0.0011611441901743695	0.001120475867415065	0.0011136881313817584	0.0011325029477104258	0.001181812792318511	0.0012802996784743246	0.0014684172288223234	0.0018274043368946907	0.0025146475304691322	0.0037959020193381213	0.0059299165935587225	0.008610667407980974	0.01038855622223796	0.00981953369327918	0.007406527632706996	0.004819523037310622	0.003009496202009132	0.0019977118900434392	0.0014967611939248563	0.001264170454094519	0.0011611286956194965	0.0011204766071676508	0.0011136958574590643	0.0011325139419169573	0.0011818243613781513	0.0012803064061912663	0.0014684044917041854	0.0018273324173282935	0.002514410260832858	0.0037952357194843645	0.005928304182034878	0.00860756442068678	0.010384209629220653	0.009815252355097477	0.007403458172822043	0.004817796533176918	0.0030086728248905443	0.0019973593621095227	0.0014966219082124276	0.0012641205267060476	0.0011611148129719237	0.0011204772800619957	0.0011137027961592536	0.0011325238131413729	0.0011818347485019333	0.0012803124465864165	0.001468393058715665	0.0018272678702431335	0.0025141973615918356	0.0037946380102686144	0.0059268581230158815	0.008604782167789569	0.01038031291674988	0.009811414496348893	0.0074007067785655575	0.004816248953550912	0.0030079347767102017	0.001997043366789363	0.0014964970580203572	0.001264075776709284	0.0011611023745496214	0.0011204778910882888	0.0011137090262077502	0.0011325326741717934	0.001181844072447442	0.0012803178687192857	0.001468382798256686	0.0018272099499654537	0.0025140063584452167	0.0037941018974994895	0.005925561381313441	0.008602287686712218	0.010376819730791957	0.009807974353029011	0.007398240604568686	0.004814861817760738	0.00300727324423497	0.0019967601309666618	0.0014963851521859366	0.0012640356687134676	0.0011610912301031641	0.0011204784450980043	0.0011137146187606044	0.0011325406268493491	0.0011818524404358139	0.0012803227349400656	0.0014683735916252623	0.0018271579842344217	0.002513835022552342	0.0037936210868102925	0.005924398640560267	0.008600051364128287	0.010373688450695778	0.009804890847979886	0.0073960301738402595	0.004813618541137571	0.0030066803183726996	0.0019965062685787984	0.0014962848525596239	0.0012639997223801937	0.0011610812450087882	0.0011204789467453883	0.0011137196380713585	0.0011325477630536984	0.0011818599491923328	0.0012803271014968053	0.001468365331828441	0.0018271113673782322	0.002513681347342412	0.0037931899163701614	0.005923356135023366	0.008598046603480574	0.010370881714677463	0.009802127118342753	0.00739404903726067	0.004812504243195798	0.0030061489027193014	0.001996278741459354	0.0014961949585224528	0.001263967506828083	0.0011610722986465905	0.0011204794004489385	0.0011137241421119715	0.001132554165616448	0.0011818666859107548	0.0012803310190940172	0.0014683579224892434	0.0018270695540409296	0.0025135435272752352	0.003792803295456841	0.005922421496761392	0.00859624952395841	0.010368365991066825	0.009799650089076174	0.0073922734664294085	0.004811505574642916	0.0030056726310624575	0.0019960748240369602	0.0014961143930145274	0.0012639386355929134	0.0011610642829451613	0.00112047981036772	0.0011137281831477073	0.001132559909162639	0.001181872729141208	0.0012803345334100405	0.0014683512768427895	0.0018270320534365966	0.0025134199384480942	0.003792456648573109	0.005921583616999898	0.008594638688129774	0.010366111191189284	0.009797430088366426	0.007390682176811814	0.004810610561461425	0.003005245793033566	0.0019958920715111975	0.001496042189954694	0.0012639127620886353	0.0011610571010766447	0.0011204801803891577	0.0011137318082674378	0.0011325650608845536	0.0011818781496061581	0.001280337685571347	0.0014683453168165641	0.001826998424092986	0.0025133091209079287	0.003792145864681181	0.005920832520577452	0.008593194855922108	0.010364090320271031	0.009795440501154017	0.007389256078513005	0.004809808464583175	0.003004863267193897	0.001995728291205466	0.0014959774829111086	0.0012638895755275386	0.0011610506662891313	0.0011204805141269859	0.0011137350598716923	0.0011325696812506058	0.0011818830109476077	0.001280340512587035	0.001468339972192771	0.0018269682690645263	0.00251320976257692	0.0037918672511572265	0.0059201592523647414	0.008591900762502169	0.01036227916276115	0.009793657457108937	0.007387978051846221	0.004809089653552466	0.0030045204607822215	0.0019955815167800113	0.0014959194949052362	0.0012638687972459483	0.0011610449008569482	0.0011204808149234604	0.0011137379761189527	0.001132573824652634	0.0011818873704097068	0.0012803430477459365	0.001468335179842682	0.0018269412315737004	0.0025131206846571532	0.0037916174920756447	0.0059195557746524	0.008590740918041599	0.010360655999010728	0.009792059549895753	0.007386832745500202	0.004808445492888656	0.003004213255536461	0.001995449985037759	0.0014958675292414752	0.0012638501774045162	0.0011610397351430692	0.0011204810858577825	0.001113740591334206	0.0011325775399965037	0.0011818912794608473	0.0012803453209784504	0.0014683308830310648	0.001826916991052226	0.0025130408283885837	0.0037913936104920845	0.0059190148744785575	0.008589701427155934	0.010359201350175595	0.009790627584631539	0.007385806395094153	0.004807868239953742	0.003003937958984231	0.0019953321150705783	0.0014958209612634034	0.0012638334920223443	0.0011610351067560115	0.0011204813297568204	0.0011137429363811187	0.00113258087123912	0.001181894784359687	0.0012803473591848195	0.0014683270307858738	0.0018268952595520019	0.0025129692430738136	0.0037911929343303996	0.005918530080067317	0.008588769826387285	0.010357897748780676	0.009789344350856068	0.007384886660029891	0.004807350953149259	0.0030036912606528927	0.0019952264895180217	0.0014957792309438114	0.0012638185403113982	0.001161030959796092	0.001120481549207769	0.0011137450390005304	0.001132583857875955	0.0011818979266685064	0.0012803491865345138	0.001468323577323767	0.0018268757784926759	0.0025129050752437493	0.003791013065639223	0.0059180955855503	0.008587934937918412	0.01035672953243452	0.009788194418548703	0.007384062476995516	0.004806887409445091	0.0030034701927693784	0.001995131837734234	0.0014957418362351222	0.001263805142289102	0.0011610272441811814	0.0011204817465731976	0.0011137469241185292	0.0011325865353837012	0.0011819007437193258	0.0012803508247370482	0.0014683204815359933	0.0018268583157237375	0.00251284755886567	0.0037908518528104685	0.005917706183109426	0.008587186737986986	0.01035568265844055	0.009787163954879627	0.007383323928383907	0.004806472030353062	0.0030032720949282245	0.0019950470206771347	0.001495708327090181	0.0012637931366252565	0.001161023915039342	0.0011204819240050715	0.0011137486141250823	0.0011325889356207774	0.001181903269036108	0.0012803522932876234	0.001468317706515718	0.001826842662863757	0.0025127960065172753	0.0037907073655637155	0.005917357201934776	0.008586516238502234	0.01035474453711846	0.009786240559556993	0.007382662124054713	0.004806099815386203	0.0030030945823716704	0.001994971017312071	0.0014956783000956043	0.0012637823787186708	0.0011610209321678735	0.0011204820834600161	0.0011137501291268723	0.0011325910871893923	0.0011819055327155527	0.0012803536096883963	0.0014683152191381115	0.0018268286329053006	0.0025127498014145683	0.0037905778724083893	0.0059170444532677235	0.008585915380693728	0.01035390388220278	0.009785413117088481	0.007382069095320421	0.004805766282406164	0.0030029355175506815	0.0019949029124461067	0.0014956513936558908	0.0012637727389650895	0.0011610182595464943	0.0011204822267139177	0.0011137514871757772	0.0011325930157631617	0.0011819075617724858	0.0012803547896489396	0.0014683129896774284	0.0018268160580476348	0.002512708390230723	0.003790461820363859	0.0059167641810124825	0.008585376939543745	0.010353150576448727	0.009784671664101423	0.007381537699721598	0.0048054674140443725
