0.0	-0.1630079	-0.042650897	0.045701247	0.10551568	-0.011756525	-0.24733028	-0.46929404	-0.75117946	-0.8957639	-0.8693278	-0.27451614	0.16917212	0.23306485	-0.14038406	-0.7503342	-1.2139452	-1.6251262	-1.548178	-0.9160049	0.24735776	1.9077431	3.5203106	4.919993	6.130018	6.970218	7.659893	8.090115	8.559485	8.901112	9.357947	10.088469	10.310058	11.100171	11.22173	11.4789915	11.380754	11.236864	12.079291	11.746959	12.573274	12.148535	11.924215	11.893522	11.454085	11.431255	11.23253	11.373827	10.6615715	10.947118	10.826963
0.0	0.5546933	1.4868166	3.5774417	7.801201	-361.47766	-8.624123	-6.1791205	-3.9732358	-2.7018578	-1.9966809	-1.7159511	-2.0375836	-2.2971513	-2.7954996	-3.6144178	-4.7352567	-5.529582	-6.084557	-6.039917	-5.8754	-5.3456993	-5.4650097	-5.249463	-5.0905476	-5.3015714	-5.966591	-6.244136	-6.799299	-7.62114	-7.9437013	-8.684707	-9.556725	-10.7234335	-12.242211	-15.349135	-19.347832	-26.015228	-29.404121	-31.001507	-29.211128	-25.365702	-22.44497	-20.471199	-18.66564	-17.142128	-17.111322	-16.818972	-17.545252	-17.603119	-18.609793
-0.0	0.35604522	0.74125695	0.991397	1.2867448	1.6319789	1.9222088	2.5696056	2.2522788	1.1649004	-1.2006311	-2.147605	-1.9529996	-1.0347472	-0.032893546	0.5894577	0.76801074	0.6952892	0.324329	-0.4437469	-1.3415738	-2.7366035	-4.338095	-5.9343348	-7.251117	-8.639373	-9.530576	-9.914748	-10.195707	-10.612284	-10.051179	-9.454155	-9.320547	-8.431248	-7.9849625	-7.6414165	-7.0012326	-6.816426	-6.1459265	-5.8987403	-5.5603757	-5.3553696	-5.2318244	-5.2640333	-5.3981147	-5.197704	-5.3860283	-5.098843	-4.8845778	-4.813747	-4.4295316
0.0	0.10115824	0.20661019	0.39900273	0.27235177	1.5356612	0.9283781	0.9294342	1.0068369	1.1648899	1.379097	1.0705874	0.64721847	0.32552493	0.14111187	0.029804958	-0.2528076	-0.5028184	-0.95764744	-1.6825626	-2.5576618	-3.0856416	-3.7713559	-3.7507927	-4.0285225	-4.549386	-5.1070166	-5.927476	-6.3233066	-6.984553	-7.710377	-8.542181	-9.699843	-11.010704	-12.623968	-16.1605	-19.837982	-29.642527	-35.62335	-36.944893	-36.401215	-29.135258	-26.810028	-22.888395	-21.116108	-18.999586	-17.803448	-17.407145	-18.052628	-18.4866	-19.200182
0.0	-0.11421985	-0.2735825	-0.4049124	-0.62628484	-0.8064439	-1.166371	-1.622957	-2.13064	-2.632792	-2.4460373	-1.8698297	-1.8805585	-1.2737631	-1.1033398	-0.7851333	-0.30762827	0.06944303	0.5981849	1.1909908	1.7759687	2.381906	3.0565448	3.7279587	5.0244617	6.358601	8.273774	11.339247	18.336071	34.2798	67.72865	105.94817	784.4628	183.30049	51.093243	28.251513	16.638687	12.842648	11.198346	10.763666	11.1631155	11.164688	12.092111	14.012	16.499132	21.038324	28.226141	44.637028	84.76397	574.5756	-139.45943
0.0	-3.5099742	-2.8419716	-1.9252255	-1.2941134	-1.0420281	-1.0317614	-1.003492	-0.9203362	-0.5650217	0.24570377	0.3607868	-0.09262078	-0.8922772	-2.2769563	-3.5465527	-4.181599	-3.371621	-3.9778936	-2.0476913	14.454855	-642083.6	269.81998	72.55819	94.40972	69.71351	55.872936	48.043804	53.727184	50.977585	72.19797	107.075806	137.91644	304.8524	-168.71602	-85.54008	-57.073353	-35.449608	-27.56486	-20.72663	-17.370316	-15.617048	-16.022978	-16.37273	-15.315976	-17.459347	-18.039778	-17.783394	-18.04374	-19.66814	-19.009912
0.0	-0.65656626	-1.1661612	-1.0069039	-0.9475478	-1.127931	-1.257657	-1.4294493	-1.4738818	-1.3189343	-0.70957845	-0.49263856	-0.71394014	-1.0200748	-1.3331153	-1.7225401	-1.9593135	-1.840476	-1.3145951	-0.8678361	-0.21026166	0.6912998	1.6911993	2.6293604	3.2503338	3.4366937	3.5900881	3.739887	3.9721	4.3361273	4.5837364	4.8968554	5.248492	5.5506616	6.0146	5.996612	6.089338	6.357053	6.6032186	6.9783354	6.957287	6.8536253	6.9881396	6.7793474	6.8330746	6.552146	6.529733	6.812897	6.6316648	6.657618	6.5943284
-0.0	0.24136503	0.3494843	0.33107275	0.17476507	0.024442907	-0.12198595	-0.30817497	-0.57965237	-0.809958	-1.5374931	-1.6778764	-1.5188869	-1.176796	-0.76567906	-0.5273828	-0.4577655	-0.5716332	-0.82600266	-1.314168	-2.1009567	-3.1968317	-4.3752036	-5.4998026	-6.78408	-7.127547	-8.124795	-8.439915	-9.2462845	-9.596589	-9.774059	-9.720443	-9.851407	-10.32215	-10.374192	-10.442872	-10.930909	-11.289961	-11.242455	-11.582427	-12.081238	-12.414004	-12.888815	-12.785356	-13.608066	-13.896523	-14.540952	-14.188311	-14.848829	-15.042555	-14.203734
0.0	-0.8620453	-1.1644841	-0.90314364	-0.6098397	-0.49025232	-0.39151815	-0.27936196	-0.068711296	0.378363	1.1023637	1.3510519	1.2544533	0.99184656	0.57781935	0.41051516	0.87547874	1.7026759	2.9196973	4.891455	7.3550525	9.95966	12.539896	13.601766	14.509806	14.110127	14.462629	13.784161	13.687472	13.522696	13.568525	13.579701	14.182303	15.853691	16.434818	16.999928	17.484177	17.478193	20.041391	22.496681	24.290955	23.327646	23.896446	21.046055	19.479448	17.079258	15.007345	13.585541	12.219035	12.298478	10.958867
0.0	3.9809003	-1.4364989	-0.27430394	0.3825257	0.5165974	0.59728825	0.70373434	0.8447317	1.1500424	1.7490351	2.1467829	2.3872714	2.4737074	2.1560292	1.9620067	3.516957	-58.59371	-7.9213257	-5.499124	-5.7406464	-7.5989075	-11.008135	-15.50404	-19.489014	-23.53177	-23.81068	-34.283	-37.533493	-36.956223	-38.838863	-33.519836	-27.241524	-25.72138	-20.514963	-20.5646	-17.1898	-15.4517565	-14.910296	-14.561123	-13.662261	-14.069717	-15.254649	-15.949299	-16.17651	-17.47076	-19.483555	-20.455051	-21.587519	-22.4908	-23.082977
