-1.7008109652032883	-2.8022561913130604	-2.86010732329028	-2.8820141295825192	-2.9100095793543774	-2.9226644297382287	-2.9309132414674437	-2.942050880702752	-2.948637137457903	-2.9587162490728836	-2.9570774041381305	-2.9613227604792907	-2.966524548736615	-2.9742326157634094	-2.9656760736992602	-2.967209452543519	-2.9652958813648174	-2.9552573691412816	-2.9504893112623285	-2.9475002704933364	-2.9344779457041485	-2.9248341474526374	-2.9106518253459672	-2.902089501465423	-2.876582513993059	-2.8410777258043445	-2.8104220280109713	-2.774822435878533	-2.7347291816120083	-2.690309811309762	-2.6556750183782194	-2.6036067961646756	-2.5553929347572555	-2.5020426260305086	-2.4656558616309705	-2.4313267399688625	-2.3968661078789615	-2.367963120122896	-2.3525248820358904	-2.3409464915980953	-2.346560916441322	-2.341940774178814	-2.3586300342666053	-2.3892020228279645	-2.4169388009105663	-2.4566962606860607	-2.508369892361546	-2.553592438235346	-2.6135156041035357	-2.6576833933977992	-2.7167412101400004	-2.7474172860307746	-2.799373922960211	-2.827745639422485	-2.8582727055965766	-2.880045772742818	-2.9027148974810615	-2.915656394418228	-2.9266558602928168	-2.935881253560859	-2.942136315974792	-2.9490290247142323	-2.9605508120214146	-2.9610102126288838	-2.969234582620394	-2.960447574998616	-2.9714474632680608	-2.9627648892498417	-2.9628651258531833	-2.952036942263994	-2.9569992536945358	-2.944001159001276	-2.938735964926629	-2.929904129227572	-2.9151650928380244	-2.895118901008139	-2.881902998985766	-2.8538586615770845	-2.821952848207232	-2.785864816161394	-2.743658068752507	-2.701226113031253	-2.6536171858169375	-2.600991722227306	-2.5559578580887914	-2.513742742009015	-2.4696194641826437	-2.4357757792836843	-2.403497849461592	-2.3669262080709834	-2.3563410929853075	-2.347566510200195	-2.3514017355782313	-2.3475299736162034	-2.35727769306485	-2.390126827231822	-2.413404559682554	-2.4514144130445605	-2.496076618212133	-2.55021751918838	-2.602017811473285	-2.6499289467038922	-2.6985554876758058	-2.750555934153775	-2.784265374602753	-2.818910567711802	-2.8412272469082054	-2.8835565631373696	-2.894497869035677	-2.9189366292327157	-2.9343435869999013	-2.9434145651072883	-2.945174099107011	-2.9487513934846192
-1.6997374867667654	-2.5379571943385306	-2.6574418451652853	-2.7169490266841936	-2.756341950758119	-2.784140891556875	-2.8176173618582347	-2.8439374545401357	-2.859290532077884	-2.8740208712243525	-2.8763922656357526	-2.8904618934564366	-2.900406411885001	-2.8981882548273066	-2.8941199795571113	-2.894469950049151	-2.881815889562142	-2.8848488657799534	-2.869345832199367	-2.8458476860147313	-2.8357461509999546	-2.810925227285382	-2.771739654300029	-2.7444994570111083	-2.694459990610642	-2.646000533673443	-2.5903768089226995	-2.526388327352921	-2.468803402627111	-2.4032094308475487	-2.338421310093754	-2.2766143419548412	-2.222467393789878	-2.1872768685625013	-2.1571441050057905	-2.1521170129969445	-2.1354888352115178	-2.133176484519371	-2.1431487805238674	-2.1483945944801475	-2.1499468483579864	-2.14528234497686	-2.136269591295057	-2.1365263564982144	-2.1369729794613535	-2.143638381409065	-2.151050507474805	-2.1916609472335717	-2.2293009159928685	-2.298095802999416	-2.370858807576948	-2.453137454255615	-2.5220901137760943	-2.5928717260931076	-2.6473278881329527	-2.707553013423908	-2.7520738256131536	-2.782524023115687	-2.8183652411116276	-2.8451849024037394	-2.8625734687942876	-2.8676889938128407	-2.887431640628522	-2.8922374662336323	-2.8943098919507158	-2.8931281033524643	-2.8860872937047377	-2.8941054309602716	-2.886755253069186	-2.8784690605792767	-2.8658465470786907	-2.8541079275592534	-2.8400928934344267	-2.8030509391135885	-2.7769524730148114	-2.741998005273651	-2.698221403953695	-2.649923920325719	-2.599692592517154	-2.539853349416762	-2.4666759889316103	-2.4060381296914337	-2.3453856570885163	-2.2836907239901594	-2.2218074098119645	-2.1885915046046063	-2.157383577616273	-2.1411566664654478	-2.1319005160718407	-2.1391388704550627	-2.1415303465921114	-2.151378652224877	-2.152498217481055	-2.15054176844522	-2.143880175730061	-2.1455285565151447	-2.139734047166128	-2.1454716847825113	-2.1557394216247054	-2.183822800842248	-2.2222168149881005	-2.2861856791862833	-2.3619414607880977	-2.437386121423527	-2.5218153267710295	-2.5750880237436005	-2.639800985781238	-2.702116142800892	-2.7495911772961494	-2.7829635187795874	-2.808427707326735	-2.833419944861571	-2.8548301452643825	-2.8707506643913066
-1.6958672967978463	-2.7586729732460973	-2.82382766099725	-2.8576432040016955	-2.8796788118341654	-2.897377606746945	-2.9257585305792952	-2.923050034439027	-2.927137446502014	-2.940789631996507	-2.9478551029114826	-2.9501173462185237	-2.955945407142944	-2.957866897965301	-2.959399677308487	-2.9514036263756953	-2.9543584034103625	-2.940332184749505	-2.9314505814648397	-2.9272853564058963	-2.9264141604843616	-2.904579710585463	-2.88917877634318	-2.870532871870049	-2.843790742550762	-2.8110087079127193	-2.771665727600739	-2.746002203714859	-2.6912582751631535	-2.636423689624458	-2.5838203157150477	-2.5365591428635677	-2.4751550168116276	-2.4319399885365076	-2.3963986808545985	-2.3508773901156816	-2.307935682952451	-2.2920287372238337	-2.2660537919533628	-2.267591692928342	-2.252626942017471	-2.265765675325766	-2.280488159032963	-2.2956448830769394	-2.333545508784449	-2.369798703305212	-2.413813862053091	-2.467751874555768	-2.5300636414147273	-2.5788141080334777	-2.6475784215400213	-2.692945636677713	-2.741955545909597	-2.7872298165891354	-2.8168336051893794	-2.8520025919856202	-2.8684389774017958	-2.895614769798645	-2.9069062422895917	-2.9276720868330393	-2.929309747989985	-2.940349492759387	-2.9485399726191175	-2.963732620699368	-2.9564775132116066	-2.963473848652547	-2.950528771486795	-2.9520400768509867	-2.951857355225218	-2.947886510505534	-2.940591746556706	-2.9262289815334244	-2.9127798650721077	-2.903278206562343	-2.88428343762446	-2.873643283038603	-2.8431890540885516	-2.81952543625038	-2.7792794535668754	-2.7348538198179613	-2.693438970693365	-2.6454619294198625	-2.588053532265002	-2.539264545553478	-2.4866816192501306	-2.4399073162089944	-2.396443475864668	-2.3497671872177395	-2.3238591044717984	-2.291858097272552	-2.26817336713179	-2.259506501259062	-2.25560600330503	-2.2559914829455825	-2.2781012847398494	-2.2964682154066125	-2.3177576921968557	-2.3702131079816815	-2.409560646807272	-2.468324183361465	-2.517255834116599	-2.5818177446021866	-2.6352156418862847	-2.6864952188566673	-2.741693708645862	-2.781383281228683	-2.8142822352480037	-2.8506496719272985	-2.872620903856108	-2.8917402147024185	-2.9169194863507046	-2.9175978777807434	-2.941964682664234	-2.940500196994414
-1.7002489572160449	-2.1875248613545164	-2.1799424583847573	-2.146886453321766	-2.1369907858126034	-2.14159551172603	-2.169634628153561	-2.2166440375583596	-2.2631950508260905	-2.3033810401689787	-2.351403680387795	-2.3780035450019823	-2.3947989458856034	-2.4030262329492253	-2.3924017611471733	-2.394442126012328	-2.376667775311653	-2.3512645272760695	-2.3221731976426407	-2.2864085170288706	-2.244233688102034	-2.212732789157182	-2.1742110549171025	-2.15162878199822	-2.1445176202322287	-2.1607093132822914	-2.1942805760863946	-2.260527382906913	-2.337585002182302	-2.415806276295662	-2.498330649094983	-2.5572038848943466	-2.618181581735605	-2.66226101812657	-2.694684233183784	-2.721625264492876	-2.739194326026223	-2.7593940274860027	-2.769150148977535	-2.762270224362984	-2.7735500777337045	-2.7647601486393913	-2.7453406434612733	-2.741336115831005	-2.7142140975523112	-2.692509809034666	-2.6526760337411104	-2.6149755275121653	-2.564350270027635	-2.5039204715471883	-2.435075610211544	-2.378175131888231	-2.3058326226518355	-2.2460070298443484	-2.1874298843253364	-2.1538211353146455	-2.1378517967333845	-2.147227621877302	-2.170508236711568	-2.2118242331004496	-2.255772234137732	-2.3054597247207367	-2.339800054061698	-2.3659420949018735	-2.3877862821861933	-2.4005220209220703	-2.404927976667946	-2.3884115536483423	-2.3788110789812795	-2.359617731840959	-2.3364648927721343	-2.2959425802833904	-2.263733059727732	-2.2122005588313747	-2.186699377070155	-2.1548597779992993	-2.138772795035196	-2.1541861042739914	-2.185434913653891	-2.255031756541965	-2.331748415937989	-2.407256856309967	-2.4926517867645344	-2.5580494003082284	-2.606877637195162	-2.6575127828825837	-2.6902784417459853	-2.7188178604383646	-2.7443381469144392	-2.7486812179331186	-2.767502583427474	-2.770640954912133	-2.7716355740805465	-2.768978414067619	-2.756330366007502	-2.7432195609537233	-2.7223035450847077	-2.685256335872119	-2.662041174226131	-2.6206006128152475	-2.5669905908546053	-2.516396035694855	-2.4470946933030047	-2.3898610928858597	-2.3170120257049462	-2.2552204725068035	-2.1920298210676536	-2.158852447327526	-2.133055889010787	-2.1419501336668647	-2.1597085052308005	-2.1982168935264297	-2.2477619033121496	-2.300788049222987
-1.693569514563131	-2.1986726587917373	-2.171659338276967	-2.141778098839396	-2.1308561820935976	-2.1573291106387127	-2.1790602859110653	-2.214630967822089	-2.269137783518462	-2.307461672127896	-2.3474938205787304	-2.3753882592955002	-2.3917742060553233	-2.401621692848034	-2.4016759763697224	-2.3926845143365356	-2.37925136916497	-2.355666100717623	-2.329580705889671	-2.290588760000147	-2.2599980734373264	-2.207055242017591	-2.180614991560841	-2.1457240904859307	-2.1442218337147465	-2.1627259716937393	-2.204670926452128	-2.265961302227566	-2.3402510325327834	-2.4264151310104904	-2.4893080501345355	-2.561667508025277	-2.612774902069016	-2.6553587016002216	-2.695480650328481	-2.7287485563367535	-2.733764414718414	-2.7574915143658782	-2.7713998343597686	-2.7727916113770212	-2.764827684531308	-2.759671009666268	-2.7489808231019155	-2.740495108580931	-2.7163285959114876	-2.696548697961298	-2.658143256576931	-2.6212292370448886	-2.5599007167748384	-2.503720417445471	-2.442868758927867	-2.3872090736033793	-2.3059532289782965	-2.2545170874881957	-2.1911801126990813	-2.1596626034182886	-2.1342711314231235	-2.147951848097287	-2.1671178938590248	-2.2042766140468877	-2.2561385055019585	-2.3049366385754406	-2.340493877988115	-2.3675052514751056	-2.3858099938955037	-2.3982809199677635	-2.4068019855786678	-2.3931687949947538	-2.382943335696882	-2.358675582335334	-2.340628623481324	-2.2935080135707877	-2.249315454913081	-2.209748109306697	-2.1818791912268454	-2.1588812435317717	-2.13727193797059	-2.159199794817972	-2.1962442739114434	-2.251507289853225	-2.3327581347770234	-2.4104577819665356	-2.4827740389116055	-2.551773572619266	-2.602096368168084	-2.6558494872798	-2.696469528475171	-2.720662910100067	-2.740861451188886	-2.761335311091381	-2.757701096192456	-2.7753564251999308	-2.774954967584723	-2.7613827889027385	-2.752158395956119	-2.740091328769104	-2.725249821808523	-2.6931199582230283	-2.6604335457465895	-2.6256822514023286	-2.5701089912910686	-2.514447051520081	-2.458323915083627	-2.395998158713415	-2.309440518495125	-2.247756581976382	-2.1892917007352786	-2.15223232989336	-2.1356016402729434	-2.1514579936041485	-2.1726547313321345	-2.203432662037072	-2.2442635988322417	-2.2996861265821593
-1.7000667466378443	-2.7719482882489097	-2.8381047953844942	-2.8639350432254354	-2.882937819362223	-2.898730170552916	-2.9145394030887206	-2.9285254693649976	-2.949007854330955	-2.941943791881125	-2.9502165469435417	-2.9499375954687155	-2.9556434031710204	-2.958557360056488	-2.9545195372351145	-2.9509068612559455	-2.953728829780484	-2.947222549206985	-2.94089205939682	-2.93798324232038	-2.920615252170653	-2.911188343626082	-2.89677549194815	-2.872304792302171	-2.850279052515859	-2.825609354471375	-2.794386899763286	-2.7578925199448174	-2.6996929994665484	-2.6561415471429872	-2.6078057252413642	-2.5485979891048576	-2.4954081691256222	-2.4539791274958835	-2.406728797478494	-2.3749275789164015	-2.333229984269108	-2.305323717049039	-2.282204960260196	-2.2816164799173317	-2.2787312589135715	-2.2772441588415804	-2.307982791788884	-2.321170638773001	-2.3628485407692326	-2.400474948476385	-2.4542322176763283	-2.507396931475041	-2.548013241447421	-2.6076397696852074	-2.6615475760993887	-2.7172503505970425	-2.757210375407643	-2.8009608411595894	-2.834557224806009	-2.8664257547179663	-2.8878507203117816	-2.9020002831098246	-2.924536752315749	-2.9318748307395377	-2.9397019168641068	-2.9468024375850295	-2.963279064766126	-2.9538164875732202	-2.952584308892172	-2.9556484109451437	-2.9572870424015743	-2.9584117924938718	-2.952446780910421	-2.9453821316312134	-2.943569717579851	-2.9347882768237796	-2.9251687729973828	-2.91518051458787	-2.896835182770402	-2.879159004124066	-2.8531095199272642	-2.8289352173814017	-2.7916131925776044	-2.752307727466036	-2.7099535780522244	-2.665401850910141	-2.614404470462397	-2.558085317676187	-2.5045619513638266	-2.462139817410058	-2.4143710497296724	-2.3767806658647883	-2.3369555522067462	-2.3211095242390147	-2.291427386684295	-2.2854780573860594	-2.28487660921081	-2.2796724011034186	-2.295638401366317	-2.317565650262481	-2.3499371319598445	-2.391203939840209	-2.436933447199826	-2.487417653188085	-2.547469444430744	-2.602620055705135	-2.650497152781526	-2.7074174341840176	-2.7514908121530532	-2.7870029491287593	-2.832545807476341	-2.8572525850585513	-2.8811553720976693	-2.900710929459449	-2.9191487333726114	-2.9212132563949296	-2.9395235510445556	-2.943108568012376
-1.7038286194539491	-2.545911301170678	-2.5381133166457692	-2.4907469670049283	-2.422005251393637	-2.3609320259632747	-2.3143057473229502	-2.260766932551374	-2.228111219288043	-2.1937982824418976	-2.171604546031633	-2.1428828972185814	-2.136910248974234	-2.125963637402741	-2.133531268703135	-2.136779890359937	-2.1375438813420704	-2.14374544700166	-2.17136753457486	-2.192907421952242	-2.2334906645054957	-2.288027592779513	-2.351826217369791	-2.420067365520362	-2.485710459411826	-2.5591882049671555	-2.6215558306965643	-2.6697960612640927	-2.719104508240597	-2.758811947923665	-2.7901464312171464	-2.8405616877560265	-2.8482951091633453	-2.872562882346863	-2.887800690075806	-2.903312824353831	-2.913370811791355	-2.9250857468212343	-2.9181774122046034	-2.916552177294885	-2.9250554759926106	-2.9150967067037326	-2.9170291493148435	-2.907526968686634	-2.8966953895533663	-2.8861745120936053	-2.8628540466493626	-2.8442881676419525	-2.824470783535588	-2.7881424576606086	-2.7585068091119136	-2.7123827601775377	-2.675561744903234	-2.6129841752835414	-2.5559742699888854	-2.4915060081549774	-2.4337207901634645	-2.3703849164554938	-2.3165775504870503	-2.2693119824040338	-2.2255734643884177	-2.1858458193722794	-2.1766931123258133	-2.1474216329117675	-2.1360787533765886	-2.1383328538814292	-2.128357780574148	-2.131134256855802	-2.1367439262197445	-2.1411366634233007	-2.1625854808044718	-2.1868262095712954	-2.2277150571001445	-2.2773757686284513	-2.348638511745194	-2.405428948868715	-2.476640671138864	-2.5566167988537303	-2.609998881154235	-2.662707230431296	-2.720748415674512	-2.7668794497752973	-2.8008544883139015	-2.827469384262914	-2.8507685720570306	-2.866003603282485	-2.879633350663901	-2.904974195150491	-2.9032708140910573	-2.9121404709855234	-2.91682580752348	-2.9206261260996875	-2.924670171395913	-2.9226102086938797	-2.908576516168738	-2.9066697785923066	-2.89094376955147	-2.8897103079804976	-2.8691981149124492	-2.848050934795943	-2.8284994520025784	-2.793604656920806	-2.7602256411407176	-2.72176472052892	-2.6737596248870377	-2.6235012726407416	-2.564038520420197	-2.504598305157044	-2.4376689527193642	-2.382678504585716	-2.3198291897259296	-2.281590927445846	-2.2358705921044537	-2.1957206075394686
-1.6932452666777167	-2.5849672440809304	-2.57121023224246	-2.518625508200307	-2.458516119674418	-2.3935012722184137	-2.3450146393064775	-2.2979338079960474	-2.251281750562604	-2.211845307672816	-2.1924154275971306	-2.1666537427027626	-2.15084804542722	-2.143765768296634	-2.140845645355581	-2.146192750904684	-2.1471187381050942	-2.166689357524915	-2.191617130192378	-2.2187648656917003	-2.2723285925012755	-2.319932217506454	-2.3913637072982032	-2.4530182983023536	-2.5233690568838947	-2.586262912440678	-2.6452264940575096	-2.6999378851983917	-2.74300036494269	-2.787717747791756	-2.818685555161667	-2.8502746454445833	-2.870202111974993	-2.8792584640725836	-2.901891808670595	-2.908785682022992	-2.9183824077096987	-2.9200300826041143	-2.9300635261476913	-2.925749200246538	-2.931587153851857	-2.9257479362373666	-2.9184311099844877	-2.91688494807717	-2.9110848465095196	-2.893108468184401	-2.8856177110776215	-2.855963296725014	-2.8406435706491706	-2.812805844926737	-2.7737904525841888	-2.7368470245345775	-2.688283832182041	-2.642798186660206	-2.586659480596001	-2.525881494947732	-2.464722820713939	-2.4027210191934247	-2.359510885339585	-2.302538499655931	-2.2590015589708936	-2.22069151721665	-2.1991900289626622	-2.179373156242418	-2.1508555326639986	-2.148350278954508	-2.1383597226589037	-2.1425461062363094	-2.1459321865513656	-2.1590528807473106	-2.187766831856555	-2.212342920837026	-2.26312577140055	-2.311026054930208	-2.378969597514071	-2.4414279428675663	-2.5126511027811267	-2.5825821244963376	-2.6436070818262105	-2.6836786094358587	-2.7410026863365395	-2.778213033995729	-2.80775526959021	-2.8421629949094687	-2.8651788289925055	-2.8791020541946275	-2.901248841338482	-2.907411555358746	-2.9256985379399434	-2.91895047424876	-2.9254026319255697	-2.933374247080883	-2.9265702289036652	-2.9257785672308647	-2.9184206463759432	-2.9096597127702535	-2.9091765347940415	-2.8936047110274683	-2.8841008478672854	-2.870333814642832	-2.8495714126547242	-2.8075006934391116	-2.785337942235201	-2.7335888797342975	-2.7010540371991048	-2.645924581263568	-2.599447431608161	-2.534587080642842	-2.467076689763614	-2.4118732234069875	-2.3607341815151544	-2.314118869571821	-2.267343890194962	-2.228600944108974
-1.7016219254837655	-2.4908019016263117	-2.6017660454941023	-2.6680857325208587	-2.718647039290259	-2.7592613110773314	-2.786996283312231	-2.817772011405183	-2.8384460059957877	-2.8594168973071037	-2.861315459197813	-2.868145807435296	-2.871754354762524	-2.878887060611594	-2.8809501736931065	-2.8691535309117504	-2.8688794173739147	-2.8606083162433724	-2.8435135941979053	-2.824362942443504	-2.804251593270324	-2.779636674121408	-2.747791380280014	-2.7075533642523326	-2.6548351162335004	-2.6071998395856113	-2.5395816603835	-2.477885280431651	-2.4052808095377483	-2.339882391795912	-2.2841548804133023	-2.222071932899392	-2.180255017678278	-2.148032421671272	-2.1368086772321266	-2.129663013424332	-2.1447381109548247	-2.1539071616132186	-2.169133101656388	-2.1785663013860206	-2.175379072230997	-2.1731241076782997	-2.1698956988329243	-2.154634624683246	-2.1476491292064384	-2.1386428878459127	-2.140038132493246	-2.1553480625260475	-2.187420194031084	-2.2437895964887566	-2.295003459694647	-2.3770561358940747	-2.46198654480931	-2.5358834799774135	-2.594609279778383	-2.6585846990834034	-2.7146995040011674	-2.754963497927908	-2.7931760115226245	-2.820357976260022	-2.8257452011154913	-2.849824976655457	-2.861049596035935	-2.8691949494470017	-2.877653767280665	-2.8760147843031763	-2.8802026484756933	-2.870172458798574	-2.8701358742676746	-2.8627911847141636	-2.8483857096838	-2.836095746563203	-2.8135031071579055	-2.7776340754649675	-2.7425932648789435	-2.7107903241156825	-2.658692680586078	-2.6085602927530487	-2.547360244511706	-2.4781722593536264	-2.414839521123126	-2.35380074672653	-2.2810021629159243	-2.2239061397894604	-2.1791176890669695	-2.1493543676584674	-2.138963331018559	-2.1402974928882905	-2.1433967895204646	-2.143186855650046	-2.1632796510784815	-2.172980498923721	-2.170347387896591	-2.1751403951850454	-2.1694100680577035	-2.1562177512631826	-2.142807606162876	-2.143062756016004	-2.13802918711499	-2.1572191900455557	-2.1780849327922507	-2.2231824946517804	-2.2946592471921807	-2.3565945856888875	-2.4512355245292112	-2.524355315979625	-2.5997250055238585	-2.648552902660266	-2.704814389268135	-2.7415242410159104	-2.7878467849011996	-2.8066667420649662	-2.8284404498313624	-2.8503225724870185
-1.6941686859968716	-2.9191988706337377	-2.9414870924375243	-2.951879624970865	-2.961163553292717	-2.9696859595141083	-2.975376690129262	-2.9703241316296123	-2.9798341837180717	-2.982120862709728	-2.9787944663302834	-2.990697576709435	-2.9902323140070033	-2.9900782866714724	-2.984558328600053	-2.9888419728193507	-2.9881603258179754	-2.9818131462810635	-2.9857608174261463	-2.9776734527794586	-2.9709143307617922	-2.978730736851544	-2.9737998727024846	-2.9592734112824544	-2.9438321653946002	-2.9292406321453703	-2.9134803715069557	-2.9023799444119676	-2.8638589751762704	-2.8402094874157044	-2.814648500600246	-2.7838945203507643	-2.7561445441755272	-2.7214526549957254	-2.7021616584916868	-2.6704003657677826	-2.644849369537949	-2.639686029489277	-2.620627019456559	-2.6163425071327198	-2.611010151971524	-2.618373428930969	-2.6336935413533316	-2.656086527780229	-2.670345611266361	-2.7063891801514246	-2.7381428207589265	-2.7598554134497406	-2.801172934966447	-2.8252260240053904	-2.8604802505929112	-2.877522672731206	-2.9058117235916283	-2.9247243382960857	-2.938205768007141	-2.945595568616327	-2.9670720579498515	-2.965743963896414	-2.9694902098608873	-2.9766927997000043	-2.9760311467047544	-2.9871384620945043	-2.9851019245295247	-2.9879655665215776	-2.9838325502229797	-2.993633277859068	-2.99407458956481	-2.987353208150917	-2.9859961956316496	-2.9874696054632532	-2.9792589679856674	-2.9752206904023795	-2.984169514744999	-2.970395021485963	-2.963536525044273	-2.95711536484492	-2.9382451895412602	-2.933859263501551	-2.9109444490908047	-2.8954640578717368	-2.875427895922138	-2.8431830012286605	-2.821096208770573	-2.7958903103824575	-2.7625722959784906	-2.7299043448980886	-2.6922711427263746	-2.6783057989786454	-2.6496258890805144	-2.6292467232133134	-2.6182527322387252	-2.614398686792575	-2.6145080906301534	-2.617106071567694	-2.6318053411833557	-2.6512385294261125	-2.6763231779481416	-2.708636955666326	-2.732173504188102	-2.7677137942103682	-2.7937800090881004	-2.822630684992529	-2.854112235318554	-2.885575173568319	-2.90008660829872	-2.915240549424772	-2.9272125426364024	-2.9441610438360897	-2.959450276100773	-2.962475114279135	-2.9761720394477247	-2.979839983163207	-2.990190014511198	-2.9811356641514077
